query_id,subject_id,perc_identity,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
tr|A0A8V1AA58|A0A8V1AA58_CHICK,sp|Q9BVT8|TMUB1_HUMAN,51.172,256,110,6,1,252,1,245,7.64e-61,191
tr|A0A8V1AA62|A0A8V1AA62_CHICK,sp|P43235|CATK_HUMAN,81.944,288,52,0,67,354,42,329,0,511
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,37.337,383,220,11,76,444,1394,1770,4.99e-73,251
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,37.565,386,221,11,73,444,938,1317,6.72e-70,242
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,36.856,388,221,11,73,444,488,867,1.84e-69,241
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,36.623,385,220,11,76,444,41,417,5.87e-69,239
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,31.463,410,240,18,71,448,1190,1590,3.05e-42,161
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,30.5,400,244,16,71,443,740,1132,2.46e-40,155
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,30.25,400,245,16,71,443,290,682,8.07e-40,154
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,29.394,330,215,9,71,386,1643,1968,2.59e-35,140
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,24.235,392,253,16,95,459,1607,1981,5.38e-28,118
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,27.792,385,233,15,78,428,1519,1892,1.8e-24,107
tr|A0A8V1AA63|A0A8V1AA63_CHICK,sp|P17927|CR1_HUMAN,27.068,133,89,3,62,191,1832,1959,1.37e-05,47.8
tr|A0A8V1AA64|A0A8V1AA64_CHICK,sp|P08514|ITA2B_HUMAN,46.771,1022,464,17,19,974,31,1038,0,789
tr|A0A8V1AA68|A0A8V1AA68_CHICK,sp|P23975|SC6A2_HUMAN,83.333,624,91,3,1,623,1,612,0,1059
tr|A0A8V1AA73|A0A8V1AA73_CHICK,sp|Q6ZMG9|CERS6_HUMAN,77.989,368,73,1,1,368,1,360,0,582
tr|A0A8V1AA75|A0A8V1AA75_CHICK,sp|Q04724|TLE1_HUMAN,71.026,780,192,16,56,811,1,770,0,1066
tr|A0A8V1AA76|A0A8V1AA76_CHICK,sp|Q6XPR3|RPTN_HUMAN,44.186,86,48,0,1,86,1,86,3.69e-21,101
tr|A0A8V1AA78|A0A8V1AA78_CHICK,sp|Q6ZMG9|CERS6_HUMAN,79.722,360,73,0,1,360,1,360,0,591
tr|A0A8V1AA85|A0A8V1AA85_CHICK,sp|Q8IW92|GLBL2_HUMAN,64.107,638,224,3,20,655,1,635,0,801
tr|A0A8V1AA92|A0A8V1AA92_CHICK,sp|Q9NYQ7|CELR3_HUMAN,70.129,3033,718,29,181,3067,322,3312,0,4137
tr|A0A8V1AA97|A0A8V1AA97_CHICK,sp|Q9UEW8|STK39_HUMAN,85.397,541,27,3,1,489,1,541,0,915
tr|A0A8V1AA98|A0A8V1AA98_CHICK,sp|Q8N114|SHSA5_HUMAN,71.642,134,36,1,21,154,106,237,3.05e-28,104
tr|A0A8V1AA99|A0A8V1AA99_CHICK,sp|Q9UBG3|CRNN_HUMAN,55.319,94,42,0,31,124,1,94,6.98e-30,120
tr|A0A8V1AAA6|A0A8V1AAA6_CHICK,sp|P78412|IRX6_HUMAN,54.891,368,140,5,1,347,1,363,1.09e-106,322
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,39.538,779,415,14,25,753,158,930,3.84e-159,497
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,35.439,855,484,16,26,833,266,1099,3.41e-149,470
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,35.443,790,455,14,24,762,49,834,2e-134,431
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,33.746,566,327,10,19,543,471,1029,7.95e-81,284
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,33.846,325,203,7,439,752,46,369,1e-43,172
tr|A0A8V1AAA7|A0A8V1AAA7_CHICK,sp|Q86VB7|C163A_HUMAN,35.455,220,135,4,19,235,817,1032,1.19e-27,120
tr|A0A8V1AAA8|A0A8V1AAA8_CHICK,sp|Q5VTD9|GFI1B_HUMAN,69.164,347,80,8,36,372,1,330,1.26e-162,458
tr|A0A8V1AAB0|A0A8V1AAB0_CHICK,sp|P42766|RL35_HUMAN,98.361,122,2,0,25,146,2,123,6.55e-81,234
tr|A0A8V1AAB7|A0A8V1AAB7_CHICK,sp|Q92826|HXB13_HUMAN,57.092,282,96,8,6,276,15,282,1.01e-87,262
tr|A0A8V1AAC0|A0A8V1AAC0_CHICK,sp|P04003|C4BPA_HUMAN,35.61,410,231,13,5,401,33,422,1.79e-65,220
tr|A0A8V1AAC0|A0A8V1AAC0_CHICK,sp|P04003|C4BPA_HUMAN,30.894,246,137,11,47,282,324,546,2.71e-26,111
tr|A0A8V1AAC0|A0A8V1AAC0_CHICK,sp|P04003|C4BPA_HUMAN,23.799,458,239,22,24,402,113,539,1.44e-22,100
tr|A0A8V1AAC0|A0A8V1AAC0_CHICK,sp|P04003|C4BPA_HUMAN,25.926,216,146,9,198,407,93,300,3.12e-10,62
tr|A0A8V1AAC1|A0A8V1AAC1_CHICK,sp|P78411|IRX5_HUMAN,94.253,87,5,0,1,87,1,87,2.19e-44,151
tr|A0A8V1AAC1|A0A8V1AAC1_CHICK,sp|P78411|IRX5_HUMAN,80.233,86,17,0,74,159,150,235,1.19e-35,128
tr|A0A8V1AAC5|A0A8V1AAC5_CHICK,sp|Q9NY72|SCN3B_HUMAN,75.472,212,52,0,21,232,4,215,7.71e-107,306
tr|A0A8V1AAC8|A0A8V1AAC8_CHICK,sp|P38606|VATA_HUMAN,82.203,590,105,0,117,706,28,617,0,1034
tr|A0A8V1AAD4|A0A8V1AAD4_CHICK,sp|Q9NRM0|GTR9_HUMAN,39.073,453,276,0,8,460,66,518,9.22e-119,358
tr|A0A8V1AAD5|A0A8V1AAD5_CHICK,sp|Q5T7P8|SYT6_HUMAN,80.235,511,89,5,1,501,1,509,0,808
tr|A0A8V1AAE0|A0A8V1AAE0_CHICK,sp|O95466|FMNL1_HUMAN,66.586,413,113,7,18,415,42,444,0,554
tr|A0A8V1AAE1|A0A8V1AAE1_CHICK,sp|Q9H8X2|IPPK_HUMAN,84.559,136,21,0,46,181,356,491,3.28e-78,241
tr|A0A8V1AAE2|A0A8V1AAE2_CHICK,sp|Q8NE28|STKL1_HUMAN,36.032,630,358,8,1,588,25,651,5.09e-123,378
tr|A0A8V1AAF7|A0A8V1AAF7_CHICK,sp|P40763|STAT3_HUMAN,98.326,717,11,1,1,717,1,716,0,1470
tr|A0A8V1AAG0|A0A8V1AAG0_CHICK,sp|Q9NR28|DBLOH_HUMAN,63.677,223,73,2,54,275,24,239,2.66e-94,277
tr|A0A8V1AAG2|A0A8V1AAG2_CHICK,sp|Q86TH1|ATL2_HUMAN,75.61,943,196,5,58,973,16,951,0,1500
tr|A0A8V1AAH0|A0A8V1AAH0_CHICK,sp|Q9BY79|MFRP_HUMAN,51.01,594,273,6,1,591,1,579,2.7e-177,513
tr|A0A8V1AAH3|A0A8V1AAH3_CHICK,sp|Q13111|CAF1A_HUMAN,56.973,925,349,16,3,901,18,919,0,809
tr|A0A8V1AAH7|A0A8V1AAH7_CHICK,sp|P52735|VAV2_HUMAN,86.914,810,67,5,170,940,69,878,0,1441
tr|A0A8V1AAH8|A0A8V1AAH8_CHICK,sp|Q9BZV1|UBXN6_HUMAN,62.749,451,150,6,1,444,1,440,0,528
tr|A0A8V1AAJ2|A0A8V1AAJ2_CHICK,sp|Q06830|PRDX1_HUMAN,86.628,172,23,0,1,172,1,172,2.81e-112,318
tr|A0A8V1AAJ6|A0A8V1AAJ6_CHICK,sp|P41252|SYIC_HUMAN,81.092,989,184,2,52,1040,276,1261,0,1691
tr|A0A8V1AAK0|A0A8V1AAK0_CHICK,sp|Q8TF21|ANR24_HUMAN,60.47,468,173,6,24,486,42,502,5.2e-173,533
tr|A0A8V1AAK0|A0A8V1AAK0_CHICK,sp|Q8TF21|ANR24_HUMAN,42.386,394,179,13,548,928,788,1146,7.67e-54,203
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,38.828,1280,621,25,545,1744,516,1713,1.07e-126,437
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,32.175,1554,746,43,5,1367,17,1453,8.16e-109,384
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,40.933,943,436,15,656,1507,513,1425,2.9e-94,338
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,39.462,930,407,15,428,1248,575,1457,2.13e-86,313
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,39.756,820,368,16,796,1505,512,1315,2.56e-75,278
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,40.609,394,202,5,416,793,1084,1461,3.39e-34,144
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,41.629,442,225,4,1090,1513,512,938,9.19e-32,135
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,43.408,311,164,3,1200,1507,511,812,2.31e-20,98.6
tr|A0A8V1AAK4|A0A8V1AAK4_CHICK,sp|Q17RW2|COOA1_HUMAN,42.857,182,77,5,1330,1502,506,669,4.89e-09,61.2
tr|A0A8V1AAK5|A0A8V1AAK5_CHICK,sp|P41252|SYIC_HUMAN,82.041,1264,224,2,17,1280,1,1261,0,2207
tr|A0A8V1AAK7|A0A8V1AAK7_CHICK,sp|Q14847|LASP1_HUMAN,82.407,216,35,2,1,213,1,216,4.25e-123,357
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,38.192,1283,622,22,512,1708,516,1713,2.82e-127,438
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,32.067,1553,775,37,5,1389,17,1457,1.29e-108,382
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,41.863,848,417,10,674,1469,513,1336,5.09e-87,315
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,40.417,720,337,15,814,1472,512,1200,2.11e-66,249
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,35.301,898,357,14,428,1101,575,1472,2.12e-64,242
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,43.408,311,164,3,1164,1471,511,812,2.78e-20,98.2
tr|A0A8V1AAK9|A0A8V1AAK9_CHICK,sp|Q17RW2|COOA1_HUMAN,42.857,182,77,5,1294,1466,506,669,5.15e-09,61.2
tr|A0A8V1AAL0|A0A8V1AAL0_CHICK,sp|Q9UMX6|GUC1B_HUMAN,77.5,200,43,2,57,254,1,200,3.39e-115,328
tr|A0A8V1AAL2|A0A8V1AAL2_CHICK,sp|O15432|COPT2_HUMAN,57.333,150,55,3,48,197,3,143,3.03e-42,139
tr|A0A8V1AAL4|A0A8V1AAL4_CHICK,sp|Q68CJ9|CR3L3_HUMAN,63.492,378,112,7,2,358,14,386,1.61e-142,415
tr|A0A8V1AAL8|A0A8V1AAL8_CHICK,sp|O15151|MDM4_HUMAN,60.489,491,176,7,49,522,1,490,0,570
tr|A0A8V1AAM0|A0A8V1AAM0_CHICK,sp|O15085|ARHGB_HUMAN,66.817,1552,357,20,1,1453,1,1493,0,1764
tr|A0A8V1AAM1|A0A8V1AAM1_CHICK,sp|O43918|AIRE_HUMAN,41.86,344,135,9,17,313,16,341,9.6e-58,202
tr|A0A8V1AAM1|A0A8V1AAM1_CHICK,sp|O43918|AIRE_HUMAN,40.476,42,25,0,271,312,434,475,0.24,33.9
tr|A0A8V1AAM4|A0A8V1AAM4_CHICK,sp|O14904|WNT9A_HUMAN,85.586,333,44,3,3,332,33,364,0,599
tr|A0A8V1AAM5|A0A8V1AAM5_CHICK,sp|Q6ZN32|ETV3L_HUMAN,59.93,287,87,8,27,288,1,284,1.14e-95,289
tr|A0A8V1AAN1|A0A8V1AAN1_CHICK,sp|Q99250|SCN2A_HUMAN,79.694,2024,359,12,1,1991,1,2005,0,3157
tr|A0A8V1AAN2|A0A8V1AAN2_CHICK,sp|O95150|TNF15_HUMAN,50,218,84,3,31,223,34,251,4.53e-63,196
tr|A0A8V1AAN4|A0A8V1AAN4_CHICK,sp|Q9P0V8|SLAF8_HUMAN,31.156,199,126,5,68,259,24,218,5.47e-18,83.2
tr|A0A8V1AAN5|A0A8V1AAN5_CHICK,sp|O95947|TBX6_HUMAN,59.296,199,81,0,25,223,90,288,1.16e-87,274
tr|A0A8V1AAN9|A0A8V1AAN9_CHICK,sp|Q01668|CAC1D_HUMAN,87.703,2155,245,4,3,2141,11,2161,0,3685
tr|A0A8V1AAP1|A0A8V1AAP1_CHICK,sp|A8K2U0|A2ML1_HUMAN,43.631,1476,782,22,10,1462,5,1453,0,1176
tr|A0A8V1AAP3|A0A8V1AAP3_CHICK,sp|Q01668|CAC1D_HUMAN,86.914,2155,234,4,3,2113,11,2161,0,3632
tr|A0A8V1AAP6|A0A8V1AAP6_CHICK,sp|Q8WXI4|ACO11_HUMAN,76.515,528,122,2,47,574,21,546,0,834
tr|A0A8V1AAQ2|A0A8V1AAQ2_CHICK,sp|Q6ZV29|PLPL7_HUMAN,71.56,1308,294,10,23,1263,3,1299,0,1870
tr|A0A8V1AAQ6|A0A8V1AAQ6_CHICK,sp|O60513|B4GT4_HUMAN,67.434,304,90,2,7,309,6,301,1.21e-145,413
tr|A0A8V1AAQ8|A0A8V1AAQ8_CHICK,sp|Q8NBJ5|GT251_HUMAN,78.705,587,100,1,22,583,36,622,0,967
tr|A0A8V1AAR5|A0A8V1AAR5_CHICK,sp|Q5XXA6|ANO1_HUMAN,84.404,981,123,4,38,988,1,981,0,1717
tr|A0A8V1AAR7|A0A8V1AAR7_CHICK,sp|Q13324|CRFR2_HUMAN,87.805,328,39,1,56,382,39,366,0,616
tr|A0A8V1AAR8|A0A8V1AAR8_CHICK,sp|O95352|ATG7_HUMAN,84.505,697,108,0,13,709,7,703,0,1251
tr|A0A8V1AAS1|A0A8V1AAS1_CHICK,sp|Q5XXA6|ANO1_HUMAN,82.154,1003,123,6,44,1012,1,981,0,1692
tr|A0A8V1AAS2|A0A8V1AAS2_CHICK,sp|P01275|GLUC_HUMAN,24.865,185,109,5,1,163,1,177,1.58e-10,56.6
tr|A0A8V1AAS4|A0A8V1AAS4_CHICK,sp|Q7Z7M1|AGRD2_HUMAN,44.481,906,451,12,41,927,49,921,0,711
tr|A0A8V1AAS5|A0A8V1AAS5_CHICK,sp|Q9UGL1|KDM5B_HUMAN,83.454,1523,241,4,3,1517,25,1544,0,2641
tr|A0A8V1AAS9|A0A8V1AAS9_CHICK,sp|P48378|RFX2_HUMAN,80.384,729,108,6,5,704,1,723,0,1160
tr|A0A8V1AAT0|A0A8V1AAT0_CHICK,sp|Q15406|NR6A1_HUMAN,90.465,430,39,2,5,433,52,480,0,808
tr|A0A8V1AAT4|A0A8V1AAT4_CHICK,sp|P48378|RFX2_HUMAN,86.427,641,84,3,1,639,46,685,0,1139
tr|A0A8V1AAT5|A0A8V1AAT5_CHICK,sp|Q15406|NR6A1_HUMAN,90.069,433,42,1,21,453,49,480,0,817
tr|A0A8V1AAT7|A0A8V1AAT7_CHICK,sp|P98077|SHC2_HUMAN,66.667,588,153,10,58,631,23,581,0,742
tr|A0A8V1AAT8|A0A8V1AAT8_CHICK,sp|P54368|OAZ1_HUMAN,75.799,219,36,4,1,203,1,218,7.89e-111,316
tr|A0A8V1AAT9|A0A8V1AAT9_CHICK,sp|P09104|ENOG_HUMAN,83.871,434,27,1,1,391,1,434,0,740
tr|A0A8V1AAU3|A0A8V1AAU3_CHICK,sp|Q9NZ43|USE1_HUMAN,74.525,263,59,2,1,259,1,259,7.47e-141,395
tr|A0A8V1AAU6|A0A8V1AAU6_CHICK,sp|Q9UBQ0|VPS29_HUMAN,97.222,180,5,0,7,186,2,181,2.34e-131,365
tr|A0A8V1AAU7|A0A8V1AAU7_CHICK,sp|Q15428|SF3A2_HUMAN,93.636,110,7,0,124,233,117,226,3.02e-69,222
tr|A0A8V1AAU8|A0A8V1AAU8_CHICK,sp|Q96BW9|TAM41_HUMAN,67.123,292,90,3,33,320,46,335,9.61e-138,397
tr|A0A8V1AAV1|A0A8V1AAV1_CHICK,sp|Q6WBX8|RAD9B_HUMAN,44.418,421,208,6,1,408,2,409,4.93e-115,342
tr|A0A8V1AAV2|A0A8V1AAV2_CHICK,sp|P98198|AT8B2_HUMAN,92.28,1114,86,0,11,1124,30,1143,0,2120
tr|A0A8V1AAW1|A0A8V1AAW1_CHICK,sp|O15083|ERC2_HUMAN,94.154,975,27,3,1,971,1,949,0,1823
tr|A0A8V1AAW2|A0A8V1AAW2_CHICK,sp|P30304|MPIP1_HUMAN,56.827,542,166,9,1,492,1,524,0,566
tr|A0A8V1AAW6|A0A8V1AAW6_CHICK,sp|O15083|ERC2_HUMAN,95.872,969,28,1,1,969,1,957,0,1867
tr|A0A8V1AAW9|A0A8V1AAW9_CHICK,sp|Q9HC98|NEK6_HUMAN,88.535,314,35,1,20,333,1,313,0,573
tr|A0A8V1AAX1|A0A8V1AAX1_CHICK,sp|O15083|ERC2_HUMAN,96.335,955,31,1,1,951,1,955,0,1845
tr|A0A8V1AAX8|A0A8V1AAX8_CHICK,sp|P05496|AT5G1_HUMAN,79.562,137,26,2,1,136,1,136,1.34e-70,207
tr|A0A8V1AAY6|A0A8V1AAY6_CHICK,sp|Q8WVB3|HEXD_HUMAN,62.5,464,174,0,24,487,4,467,0,623
tr|A0A8V1AAY7|A0A8V1AAY7_CHICK,sp|Q53FV1|ORML2_HUMAN,87.582,153,19,0,20,172,1,153,5.59e-99,281
tr|A0A8V1AAY8|A0A8V1AAY8_CHICK,sp|P36269|GGT5_HUMAN,46.032,504,236,9,9,481,88,586,8.95e-144,424
tr|A0A8V1AAZ1|A0A8V1AAZ1_CHICK,sp|Q9UK17|KCND3_HUMAN,88.128,657,27,3,1,608,1,655,0,1186
tr|A0A8V1AAZ2|A0A8V1AAZ2_CHICK,sp|Q9NPF5|DMAP1_HUMAN,88.143,447,49,3,25,467,1,447,0,785
tr|A0A8V1AAZ8|A0A8V1AAZ8_CHICK,sp|P00797|RENI_HUMAN,48.38,432,162,5,187,614,32,406,2.51e-143,421
tr|A0A8V1AB00|A0A8V1AB00_CHICK,sp|Q13137|CACO2_HUMAN,45,420,196,8,106,519,56,446,2.04e-104,320
tr|A0A8V1AB01|A0A8V1AB01_CHICK,sp|Q9P2B4|CT2NL_HUMAN,78.315,641,135,4,41,679,1,639,0,901
tr|A0A8V1AB04|A0A8V1AB04_CHICK,sp|P15502|ELN_HUMAN,58.203,256,72,9,18,259,19,253,4.96e-25,110
tr|A0A8V1AB06|A0A8V1AB06_CHICK,sp|Q2MV58|TECT1_HUMAN,57.79,552,213,7,21,565,49,587,0,629
tr|A0A8V1AB07|A0A8V1AB07_CHICK,sp|Q86UN3|R4RL2_HUMAN,67.778,360,103,3,31,390,29,375,4.68e-160,457
tr|A0A8V1AB11|A0A8V1AB11_CHICK,sp|Q99727|TIMP4_HUMAN,79.397,199,41,0,12,210,26,224,6.15e-121,341
tr|A0A8V1AB19|A0A8V1AB19_CHICK,sp|Q9Y2R2|PTN22_HUMAN,48.23,819,344,13,1,751,1,807,0,680
tr|A0A8V1AB22|A0A8V1AB22_CHICK,sp|P26927|HGFL_HUMAN,63.781,693,245,3,18,704,18,710,0,932
tr|A0A8V1AB26|A0A8V1AB26_CHICK,sp|Q7Z4W1|DCXR_HUMAN,73.094,223,60,0,29,251,19,241,6.48e-121,344
tr|A0A8V1AB29|A0A8V1AB29_CHICK,sp|O15194|CTDSL_HUMAN,90.873,252,23,0,9,260,25,276,9.27e-168,464
tr|A0A8V1AB31|A0A8V1AB31_CHICK,sp|P13798|ACPH_HUMAN,49.348,537,264,3,3,533,197,731,8.05e-174,508
tr|A0A8V1AB32|A0A8V1AB32_CHICK,sp|P78368|KC1G2_HUMAN,91.501,353,30,0,40,392,63,415,0,690
tr|A0A8V1AB34|A0A8V1AB34_CHICK,sp|O15194|CTDSL_HUMAN,87.352,253,21,1,99,340,24,276,2.08e-156,439
tr|A0A8V1AB36|A0A8V1AB36_CHICK,sp|Q969E2|SCAM4_HUMAN,75.546,229,56,0,1,229,1,229,1.33e-127,359
tr|A0A8V1AB38|A0A8V1AB38_CHICK,sp|A8MT69|CENPX_HUMAN,61.194,67,25,1,24,89,12,78,9.16e-20,77
tr|A0A8V1AB41|A0A8V1AB41_CHICK,sp|Q92753|RORB_HUMAN,66.376,458,143,5,3,456,14,464,0,629
tr|A0A8V1AB43|A0A8V1AB43_CHICK,sp|Q92633|LPAR1_HUMAN,25.43,291,202,6,34,323,51,327,4.69e-22,95.1
tr|A0A8V1AB45|A0A8V1AB45_CHICK,sp|Q01433|AMPD2_HUMAN,82.095,821,120,4,122,916,59,878,0,1378
tr|A0A8V1AB48|A0A8V1AB48_CHICK,sp|Q7Z7B1|PIGW_HUMAN,46.139,505,263,3,1,497,1,504,5.76e-169,486
tr|A0A8V1AB59|A0A8V1AB59_CHICK,sp|Q9BT88|SYT11_HUMAN,24.825,286,178,8,161,426,160,428,1.81e-17,83.6
tr|A0A8V1AB60|A0A8V1AB60_CHICK,sp|Q96SN8|CK5P2_HUMAN,45.399,1978,948,41,1,1947,2,1878,0,1316
tr|A0A8V1AB62|A0A8V1AB62_CHICK,sp|Q08499|PDE4D_HUMAN,77.266,629,134,7,48,671,153,777,0,994
tr|A0A8V1AB65|A0A8V1AB65_CHICK,sp|P62633|CNBP_HUMAN,94.35,177,4,1,1,171,1,177,1.48e-118,332
tr|A0A8V1AB67|A0A8V1AB67_CHICK,sp|P20336|RAB3A_HUMAN,97.273,220,6,0,13,232,1,220,8.19e-165,453
tr|A0A8V1AB68|A0A8V1AB68_CHICK,sp|Q96FJ2|DYL2_HUMAN,100,89,0,0,22,110,1,89,3.28e-64,189
tr|A0A8V1AB70|A0A8V1AB70_CHICK,sp|P36873|PP1G_HUMAN,99.344,305,2,0,5,309,19,323,0,632
tr|A0A8V1AB71|A0A8V1AB71_CHICK,sp|Q08945|SSRP1_HUMAN,89.912,684,60,3,1,682,1,677,0,1186
tr|A0A8V1AB74|A0A8V1AB74_CHICK,sp|P13716|HEM2_HUMAN,78.593,327,70,0,1,327,1,327,0,551
tr|A0A8V1AB75|A0A8V1AB75_CHICK,sp|Q99250|SCN2A_HUMAN,89.821,2014,195,6,1,2013,1,2005,0,3625
tr|A0A8V1AB91|A0A8V1AB91_CHICK,sp|O94856|NFASC_HUMAN,73.707,909,208,5,14,895,13,917,0,1402
tr|A0A8V1AB91|A0A8V1AB91_CHICK,sp|O94856|NFASC_HUMAN,36.863,1275,669,45,30,1223,128,1347,1.76e-166,530
tr|A0A8V1AB93|A0A8V1AB93_CHICK,sp|Q6IN84|MRM1_HUMAN,51.689,296,129,4,56,347,22,307,1.49e-91,277
tr|A0A8V1ABA0|A0A8V1ABA0_CHICK,sp|Q6P0Q8|MAST2_HUMAN,80.211,1420,244,8,97,1513,168,1553,0,2105
tr|A0A8V1ABB0|A0A8V1ABB0_CHICK,sp|Q6P0Q8|MAST2_HUMAN,80.211,1420,244,8,98,1514,168,1553,0,2104
tr|A0A8V1ABB5|A0A8V1ABB5_CHICK,sp|O00743|PPP6_HUMAN,92.459,305,1,1,1,283,1,305,0,579
tr|A0A8V1ABB9|A0A8V1ABB9_CHICK,sp|Q4G0A6|MINY4_HUMAN,52.011,746,301,14,1,717,1,718,0,676
tr|A0A8V1ABC5|A0A8V1ABC5_CHICK,sp|Q9H845|ACAD9_HUMAN,73.739,575,150,1,7,581,15,588,0,904
tr|A0A8V1ABC7|A0A8V1ABC7_CHICK,sp|Q9UF02|CCG5_HUMAN,93.818,275,17,0,97,371,1,275,0,542
tr|A0A8V1ABC9|A0A8V1ABC9_CHICK,sp|P17252|KPCA_HUMAN,94.118,646,36,1,1,646,1,644,0,1284
tr|A0A8V1ABD1|A0A8V1ABD1_CHICK,sp|Q9Y4B4|ARIP4_HUMAN,78.314,1305,259,12,1,1297,1,1289,0,1989
tr|A0A8V1ABD4|A0A8V1ABD4_CHICK,sp|P02749|APOH_HUMAN,41.954,348,168,6,1,317,1,345,2.22e-96,288
tr|A0A8V1ABD5|A0A8V1ABD5_CHICK,sp|P59535|T2R40_HUMAN,38.614,303,186,0,7,309,19,321,3.97e-63,202
tr|A0A8V1ABD8|A0A8V1ABD8_CHICK,sp|Q9NZ20|PA2G3_HUMAN,41.011,178,105,0,120,297,143,320,2.83e-40,147
tr|A0A8V1ABD8|A0A8V1ABD8_CHICK,sp|Q9NZ20|PA2G3_HUMAN,27.027,74,51,1,159,232,366,436,0.041,35.4
tr|A0A8V1ABD9|A0A8V1ABD9_CHICK,sp|O14529|CUX2_HUMAN,69.151,1449,335,24,34,1399,67,1486,0,1691
tr|A0A8V1ABE2|A0A8V1ABE2_CHICK,sp|O43504|LTOR5_HUMAN,85.714,77,11,0,1,77,1,77,8.71e-45,139
tr|A0A8V1ABE3|A0A8V1ABE3_CHICK,sp|P62750|RL23A_HUMAN,99.31,145,1,0,3,147,12,156,1.53e-100,285
tr|A0A8V1ABE5|A0A8V1ABE5_CHICK,sp|Q6DN90|IQEC1_HUMAN,88.96,933,92,4,100,1027,23,949,0,1647
tr|A0A8V1ABE6|A0A8V1ABE6_CHICK,sp|O95747|OXSR1_HUMAN,84.803,533,61,3,1,519,1,527,0,895
tr|A0A8V1ABF1|A0A8V1ABF1_CHICK,sp|Q9BUZ4|TRAF4_HUMAN,74.468,470,85,1,1,435,1,470,0,744
tr|A0A8V1ABF5|A0A8V1ABF5_CHICK,sp|Q6ZVE7|GOT1A_HUMAN,69.6,125,38,0,1,125,1,125,1.15e-55,171
tr|A0A8V1ABF6|A0A8V1ABF6_CHICK,sp|P22392|NDKB_HUMAN,92.105,76,6,0,3,78,2,77,1.72e-44,146
tr|A0A8V1ABG1|A0A8V1ABG1_CHICK,sp|Q9GZY8|MFF_HUMAN,78.485,330,49,3,1,309,14,342,0,522
tr|A0A8V1ABG2|A0A8V1ABG2_CHICK,sp|Q6ZVE7|GOT1A_HUMAN,76.667,90,21,0,43,132,10,99,1.52e-39,133
tr|A0A8V1ABG3|A0A8V1ABG3_CHICK,sp|O95477|ABCA1_HUMAN,58.275,2272,830,20,1,2165,1,2261,0,2651
tr|A0A8V1ABG4|A0A8V1ABG4_CHICK,sp|Q8TF42|UBS3B_HUMAN,91.107,596,52,1,76,671,55,649,0,1130
tr|A0A8V1ABH1|A0A8V1ABH1_CHICK,sp|P0DJD8|PEPA3_HUMAN,56.757,370,147,3,19,378,19,385,6.42e-149,426
