"query_id","subject_id","perc_identity","num_ident_matches","alig_length","mismatches","gap_openings","n_gaps","pos_match","ppos","q_start","q_end","q_len","qcov","qcovhsp","s_start","s_end","s_len","evalue","bit_score","score_raw"
"A0A0D9RJJ3","Q16819",95.82,619,646,27,0,0,633,97.99,1,646,646,100,100,101,746,746,0,1308,3385
"A0A0D9RJJ4","Q9Y6N6",44.142,697,1579,838,20,44,966,61.18,1,1564,1573,99,99,22,1571,1575,0,1356,3510
"A0A0D9RJJ5","Q6UY01",95.109,525,552,27,0,0,535,96.92,1,552,552,100,100,1,552,552,0,1034,2674
"A0A0D9RJJ6","O94818",56,336,600,208,16,56,415,69.17,3,586,586,99,99,79,638,638,0,560,1443
"A0A0D9RJJ7","Q9NZN9",92.969,357,384,15,1,12,358,93.23,1,372,372,100,100,1,384,384,0,695,1793
"A0A0D9RJJ8","Q7Z570",95.293,1073,1126,52,1,1,1094,97.16,1,1126,1126,100,100,85,1209,1209,0,2136,5534
"A0A0D9RJJ9","Q4ZHG4",92.941,1751,1884,111,5,22,1791,95.06,1,1880,1880,100,100,29,1894,1894,0,3206,8312
"A0A0D9RJK0","Q9Y5H5",94.763,760,802,41,1,1,778,97.01,1,802,802,100,100,1,801,950,0,1466,3795
"A0A0D9RJK1","Q5RL73",94.55,347,367,20,0,0,357,97.28,1,367,367,100,100,1,367,367,0,703,1814
"A0A0D9RJK2","Q13018",28.84,430,1491,964,43,97,688,46.14,8,1452,1456,99,99,23,1462,1463,0,595,1535
"A0A0D9RJK3","Q8IZF2",94.741,1261,1331,67,1,3,1295,97.3,1,1328,1343,99,99,1,1331,1346,0,2616,6781
"A0A0D9RJK4","O75356",98.131,420,428,8,0,0,423,98.83,1,428,428,100,100,1,428,428,0,870,2247
"A0A0D9RJK5","Q8IXJ9",94.354,1454,1541,87,0,0,1485,96.37,1,1541,1541,100,100,1,1541,1541,0,2794,7242
"A0A0D9RJK6","Q00534",100,326,326,0,0,0,326,100,1,326,326,100,100,1,326,326,0,674,1740
"A0A0D9RJK8","O14548",97.368,111,114,3,0,0,113,99.12,1,114,114,100,100,1,114,114,1.91e-80,231,588
"A0A0D9RJK9","Q9BUT9",98.125,157,160,3,0,0,158,98.75,1,160,160,100,100,1,160,160,1.4e-112,315,808
"A0A0D9RJL0","Q8NFH5",99.693,325,326,1,0,0,326,100,1,326,326,100,100,1,326,326,0,656,1693
"A0A0D9RJL1","Q8TAE7",99.541,434,436,2,0,0,435,99.77,1,436,436,100,100,1,436,436,0,894,2309
"A0A0D9RJL2","P11047",36.052,473,1312,689,22,150,718,54.73,9,1192,1193,99,99,319,1608,1609,0,801,2068
"A0A0D9RJL3","Q96S19",63.296,169,267,35,2,63,176,65.92,1,267,267,100,100,1,204,204,3.03e-106,306,783
"A0A0D9RJL4","Q9Y5I3",94.575,767,811,41,1,3,781,96.3,1,811,811,100,100,1,808,950,0,1488,3851
"A0A0D9RJL5","Q8TD55",96.939,475,490,15,0,0,477,97.35,1,490,490,100,100,1,490,490,0,947,2448
"A0A0D9RJL6","Q5T601",90.606,762,841,78,1,1,799,95.01,1,840,840,100,100,1,841,910,0,1450,3754
"A0A0D9RJL7","O15066",98.396,736,748,11,1,1,742,99.2,1,748,748,100,100,1,747,747,0,1506,3899
"A0A0D9RJL8","Q5W0B7",92.593,325,351,26,0,0,338,96.3,1,351,351,100,100,1,351,351,0,645,1665
"A0A0D9RJL9","A8MVW5",95.671,442,462,20,0,0,451,97.62,1,462,462,100,100,1,462,462,0,928,2398
"A0A0D9RJM0","Q8WTR2",99.539,216,217,1,0,0,217,100,1,217,217,100,100,1,217,217,3.09e-164,451,1160
"A0A0D9RJM1","Q9Y2Z9",97.65,457,468,11,0,0,461,98.5,1,468,468,100,100,1,468,468,0,938,2424
"A0A0D9RJM2","O75509",97.882,647,661,8,1,6,649,98.18,1,661,661,100,100,1,655,655,0,1335,3455
"A0A0D9RJM3","P05783",72.622,313,431,95,7,23,351,81.44,1,409,409,100,100,1,430,430,0,597,1538
"A0A0D9RJM4","Q495B1",86.853,403,464,24,3,37,419,90.3,1,427,447,96,96,31,494,522,0,796,2056
"A0A0D9RJM5","Q96GT9",85.586,95,111,15,1,1,101,90.99,1,110,110,100,100,1,111,111,2.3e-63,187,475
"A0A0D9RJM6","Q9BZQ4",99.674,306,307,1,0,0,306,99.67,1,307,307,100,100,1,307,307,0,638,1645
"A0A0D9RJM7","Q9H488",98.63,360,365,5,0,0,364,99.73,1,365,365,100,100,24,388,388,0,756,1953
"A0A0D9RJM8","Q96MY7",92.89,601,647,46,0,0,620,95.83,1,647,647,100,100,1,647,647,0,1211,3133
"A0A0D9RJM9","Q96NC0",100,199,199,0,0,0,199,100,1,199,199,100,100,1,199,199,1.03e-145,402,1034
"A0A0D9RJN0","Q92783",99.074,535,540,5,0,0,538,99.63,1,540,540,100,100,1,540,540,0,1106,2861
"A0A0D9RJN1","Q13330",69.243,421,608,152,7,35,478,78.62,1,587,594,99,99,1,594,715,0,818,2112
"A0A0D9RJN2","Q9Y5K6",95.931,613,639,26,0,0,626,97.97,1,639,639,100,100,1,639,639,0,1123,2906
"A0A0D9RJN3","Q9UPG8",99.597,494,496,2,0,0,496,100,1,496,496,100,100,1,496,496,0,1019,2636
"A0A0D9RJN4","Q9H6T0",57.493,399,694,247,10,48,494,71.18,6,663,663,99,99,46,727,727,0,794,2050
"A0A0D9RJN5","Q9Y2A7",100,1128,1128,0,0,0,1128,100,1,1128,1128,100,100,1,1128,1128,0,2348,6085
"A0A0D9RJN6","Q96JG6",99.585,960,964,4,0,0,961,99.69,1,964,964,100,100,1,964,964,0,1996,5171
"A0A0D9RJN7","Q2TBF2",48.969,285,582,273,6,24,372,63.92,1,575,575,100,100,1,565,565,0,573,1477
"A0A0D9RJN8","Q9NZD8",99.675,307,308,1,0,0,308,100,1,308,308,100,100,1,308,308,0,643,1658
"A0A0D9RJN9","P46952",96.842,276,285,9,0,0,281,98.6,15,299,300,95,95,1,285,286,0,571,1472
"A0A0D9RJP0","Q8IZF3",94.82,659,695,36,0,0,675,97.12,1,695,695,100,100,1,695,695,0,1365,3534
"A0A0D9RJP1","B0YJ81",95.833,276,288,12,0,0,283,98.26,1,288,288,100,100,1,288,288,0,548,1412
"A0A0D9RJP2","Q92540",91.094,1074,1179,9,2,96,1080,91.6,38,1170,1170,97,97,9,1137,1137,0,1988,5150
"A0A0D9RJP3","Q7Z3H4",94.17,420,446,26,0,0,426,95.52,1,446,446,100,100,1,446,446,0,876,2263
"A0A0D9RJP4","P49590",97.431,493,506,13,0,0,501,99.01,1,506,506,100,100,1,506,506,0,1023,2644
"A0A0D9RJP5","Q99805",44.049,285,647,323,10,39,408,63.06,20,642,642,97,97,32,663,663,0,550,1416
"A0A0D9RJP6","Q9C000",85.547,947,1107,151,3,9,991,89.52,1,1106,1106,100,100,1,1099,1473,0,1875,4856
"A0A0D9RJP7","Q9HD64",85.333,64,75,11,0,0,68,90.67,1,75,81,93,93,1,75,81,2.63e-42,132,331
"A0A0D9RJP8","Q96DP5",94.01,361,384,20,1,3,372,96.88,1,381,381,100,100,1,384,389,0,744,1921
"A0A0D9RJP9","P61647",97.037,262,270,8,0,0,266,98.52,1,270,270,100,100,127,396,398,0,549,1415
"A0A0D9RJQ0","Q69YN4",99.117,1796,1812,16,0,0,1805,99.61,1,1812,1812,100,100,1,1812,1812,0,3695,9581
"A0A0D9RJQ1","Q92765",98.462,320,325,5,0,0,321,98.77,1,325,325,100,100,1,325,325,0,664,1712
"A0A0D9RJQ2","P30988",93.661,458,489,15,2,16,465,95.09,1,488,488,100,100,1,474,474,0,954,2466
"A0A0D9RJQ3","Q86VK4",99.791,477,478,1,0,0,477,99.79,1,478,478,100,100,1,478,478,0,978,2527
"A0A0D9RJQ4","Q96GT9",54.455,55,101,45,1,1,71,70.3,1,100,106,94,94,5,105,111,2.14e-29,101,252
"A0A0D9RJQ5","Q96NZ8",96.715,530,548,18,0,0,534,97.45,1,548,548,100,100,1,548,548,0,1073,2775
"A0A0D9RJQ6","Q96MW7",61.477,308,501,137,19,56,357,71.26,1,445,445,100,100,60,560,591,0,519,1336
"A0A0D9RJQ7","P19878",97.909,515,526,11,0,0,525,99.81,1,526,526,100,100,1,526,526,0,1073,2775
"A0A0D9RJQ8","P12081",98.625,502,509,7,0,0,506,99.41,1,509,509,100,100,1,509,509,0,1017,2629
"A0A0D9RJQ9","Q8N103",95.622,699,731,32,0,0,705,96.44,1,731,731,100,100,1,731,731,0,1356,3509
"A0A0D9RJR0","O95073",99.666,298,299,1,0,0,299,100,1,299,299,100,100,1,299,299,0,610,1573
"A0A0D9RJR1","Q99442",99.499,397,399,2,0,0,398,99.75,1,399,399,100,100,1,399,399,0,810,2092
"A0A0D9RJR2","P06241",58.459,311,532,190,4,31,386,72.56,60,560,563,89,89,1,532,537,0,624,1608
"A0A0D9RJR3","Q8N8N7",96.508,304,315,11,0,0,311,98.73,1,315,327,96,96,1,315,351,0,635,1639
"A0A0D9RJR4","Q8N8P6",91.057,112,123,10,1,1,113,91.87,1,122,122,100,100,1,123,123,1.07e-73,214,545
"A0A0D9RJR5","O15511",96.753,149,154,2,1,3,150,97.4,1,154,154,100,100,1,151,151,8.1e-107,300,769
"A0A0D9RJR6","Q8IYX4",97.734,345,353,8,0,0,347,98.3,1,353,353,100,100,1,353,353,0,692,1785
"A0A0D9RJR7","Q9Y620",97.143,884,910,24,2,2,891,97.91,1,908,908,100,100,1,910,910,0,1818,4709
"A0A0D9RJR8","Q86UC2",90.631,503,555,48,3,4,518,93.33,48,598,598,92,92,2,556,560,0,910,2351
"A0A0D9RJR9","Q96S21",100,281,281,0,0,0,281,100,1,281,281,100,100,1,281,281,0,585,1509
"A0A0D9RJS0","Q9NUG4",97.213,558,574,11,3,5,560,97.56,1,572,572,100,100,1,571,571,0,1123,2905
"A0A0D9RJS1","Q96JG8",97.841,725,741,16,0,0,730,98.52,1,741,741,100,100,1,741,741,0,1490,3858
"A0A0D9RJS2","Q7KYR7",74.908,406,542,95,5,41,443,81.73,1,516,516,100,100,1,527,527,0,789,2038
"A0A0D9RJS3","Q6PJG2",97.331,1021,1049,24,2,4,1033,98.47,1,1049,1103,95,95,1,1045,1045,0,2058,5331
"A0A0D9RJS4","Q6U736",99.148,349,352,3,0,0,350,99.43,1,352,352,100,100,1,352,354,0,716,1849
"A0A0D9RJS5","Q8NDX5",96.957,924,953,13,1,16,927,97.27,1,953,964,99,99,1,937,983,0,1807,4681
"A0A0D9RJS6","Q9H6Y2",97.128,372,383,11,0,0,379,98.96,1,383,383,100,100,1,383,383,0,763,1969
"A0A0D9RJS7","Q9NZL6",99.219,762,768,6,0,0,765,99.61,1,768,768,100,100,1,768,768,0,1588,4111
"A0A0D9RJS8","Q8IXB1",99.117,786,793,7,0,0,789,99.5,1,793,793,100,100,1,793,793,0,1652,4277
"A0A0D9RJS9","Q4LDG9",99.471,188,189,1,0,0,189,100,1,189,189,100,100,2,190,190,1.71e-135,376,965
"A0A0D9RJT0","Q05513",75.714,371,490,109,5,10,422,86.12,1,482,482,100,100,105,592,592,0,770,1989
"A0A0D9RJT1","Q9Y5V3",99.486,774,778,4,0,0,776,99.74,1,778,778,100,100,1,778,778,0,1561,4041
"A0A0D9RJT2","Q8IYK4",97.923,613,626,13,0,0,622,99.36,1,626,626,100,100,1,626,626,0,1281,3314
"A0A0D9RJT3","Q96NR3",47.603,427,897,395,13,75,593,66.11,18,848,848,98,98,1,888,888,0,820,2119
"A0A0D9RJT4","P00746",95.257,241,253,12,0,0,246,97.23,1,253,253,100,100,1,253,253,6.54e-177,486,1251
"A0A0D9RJT5","Q96G61",100,164,164,0,0,0,164,100,1,164,164,100,100,1,164,164,7.46e-122,339,870
"A0A0D9RJT6","Q13123",99.284,555,559,2,1,2,555,99.28,1,559,559,100,100,1,557,557,0,1123,2904
"A0A0D9RJT7","P54750",95.279,444,466,21,1,1,453,97.21,35,500,502,93,93,69,533,535,0,904,2337
"A0A0D9RJT8","Q5GH72",96.546,559,579,20,0,0,565,97.58,1,579,579,100,100,1,579,579,0,1135,2935
"A0A0D9RJT9","P12757",98.246,672,684,12,0,0,679,99.27,1,684,684,100,100,1,684,684,0,1389,3595
"A0A0D9RJU0","P08246",88.39,236,267,27,1,4,246,92.13,1,263,263,100,100,1,267,267,1.58e-159,443,1139
"A0A0D9RJU1","P08670",99.356,463,466,3,0,0,464,99.57,1,466,466,100,100,1,466,466,0,937,2421
"A0A0D9RJU2","O75508",97.585,202,207,5,0,0,205,99.03,1,207,207,100,100,1,207,207,8.71e-147,406,1043
"A0A0D9RJU3","Q8N9L9",95.012,400,421,21,0,0,410,97.39,1,421,421,100,100,1,421,421,0,768,1983
"A0A0D9RJU4","Q86X51",87.723,443,505,59,3,3,458,90.69,1,504,504,100,100,1,503,503,0,743,1919
"A0A0D9RJU5","O43678",97.98,97,99,2,0,0,98,98.99,1,99,99,100,100,1,99,99,1.37e-69,202,514
"A0A0D9RJU6","Q8TBB6",99.092,764,771,7,0,0,767,99.48,1,771,771,100,100,1,771,771,0,1567,4058
"A0A0D9RJU8","O14717",96.164,376,391,15,0,0,382,97.7,1,391,391,100,100,1,391,391,0,769,1985
"A0A0D9RJU9","P22033",98.8,741,750,9,0,0,749,99.87,1,750,750,100,100,1,750,750,0,1543,3995
"A0A0D9RJV0","Q86UW2",93.077,121,130,7,1,2,125,96.15,1,130,130,100,100,1,128,128,1.86e-83,239,611
"A0A0D9RJV1","P47974",98.988,489,494,3,2,2,490,99.19,1,492,492,100,100,1,494,494,0,953,2463
"A0A0D9RJV2","Q9NUG6",99.248,132,133,1,0,0,133,100,23,155,155,86,86,1,133,133,5.13e-92,262,670
"A0A0D9RJV3","P09429",76.705,135,176,37,3,4,147,83.52,1,172,190,91,91,1,176,215,3.55e-80,237,604
"A0A0D9RJV4","P49753",93.168,450,483,32,1,1,464,96.07,1,482,482,100,100,1,483,483,0,912,2357
"A0A0D9RJV5","Q7L2Z9",91.418,245,268,23,0,0,253,94.4,1,268,268,100,100,1,268,268,2.31e-170,471,1211
"A0A0D9RJV6","Q6P5R6",97.541,119,122,2,1,1,121,99.18,1,121,121,100,100,1,122,122,4.67e-84,240,613
"A0A0D9RJV7","Q96DC7",97.773,483,494,10,1,1,489,98.99,1,494,494,100,100,1,493,493,0,954,2466
"A0A0D9RJV8","Q9NYN1",98.12,261,266,5,0,0,265,99.62,1,266,266,100,100,1,266,266,0,542,1396
"A0A0D9RJV9","P35241",76.712,448,584,130,3,6,522,89.38,2,584,584,99,99,5,583,583,0,858,2216
"A0A0D9RJW0","Q9GZV4",100,153,153,0,0,0,153,100,1,153,153,100,100,1,153,153,1.37e-113,317,813
"A0A0D9RJW1","Q3SXZ7",92.593,400,432,17,2,15,402,93.06,5,436,436,99,99,23,439,439,0,818,2112
"A0A0D9RJW2","F5GYI3",92.126,351,381,25,2,5,355,93.18,1,376,376,100,100,1,381,381,0,626,1615
"A0A0D9RJW3","P49757",99.08,646,652,5,1,1,649,99.54,1,652,652,100,100,1,651,651,0,1328,3437
"A0A0D9RJW4","O95972",93.639,368,393,24,1,1,375,95.42,1,393,393,100,100,1,392,392,0,734,1896
"A0A0D9RJW5","P20160",82.329,205,249,42,1,2,220,88.35,1,249,253,98,98,1,247,251,2.12e-141,396,1017
"A0A0D9RJW6","Q6YHU6",96.002,1705,1776,71,0,0,1732,97.52,28,1803,1803,99,99,178,1953,1953,0,3423,8875
"A0A0D9RJW7","P11168",97.901,513,524,11,0,0,520,99.24,1,524,524,100,100,1,524,524,0,1050,2715
"A0A0D9RJW8","Q9H1R2",97.183,138,142,4,0,0,138,97.18,8,149,235,60,60,5,146,295,1.86e-100,293,750
"A0A0D9RJW9","Q9ULL8",96.791,1448,1496,45,1,3,1461,97.66,1,1496,1496,100,100,1,1493,1493,0,2960,7674
"A0A0D9RJX0","Q9GZP9",100,232,232,0,0,0,232,100,1,232,265,88,88,1,232,239,6.2e-169,466,1198
"A0A0D9RJX1","P55040",99.324,294,296,1,1,1,294,99.32,1,295,295,100,100,1,296,296,0,611,1575
"A0A0D9RJX2","P48307",93.191,219,235,16,0,0,225,95.74,1,235,235,100,100,1,235,235,2.23e-146,407,1046
"A0A0D9RJX3","Q9H6R0",82.378,589,715,117,3,9,622,86.99,51,764,764,93,93,1,707,707,0,1150,2975
"A0A0D9RJX4","O95428",91.607,1157,1263,69,2,37,1176,93.11,16,1241,1241,99,99,16,1278,1278,0,2321,6016
"A0A0D9RJX5","Q8N8D1",98.148,477,486,8,1,1,477,98.15,1,486,486,100,100,1,485,485,0,913,2359
"A0A0D9RJX6","Q9H1R3",96.644,576,596,19,1,1,584,97.99,1,595,595,100,100,1,596,596,0,1181,3056
"A0A0D9RJX7","P63211",100,74,74,0,0,0,74,100,1,74,74,100,100,1,74,74,8.08e-48,145,366
"A0A0D9RJX8","A6NK59",96.791,573,592,14,2,5,581,98.14,1,592,592,100,100,1,587,587,0,1183,3061
"A0A0D9RJX9","Q9BRB3",96.863,494,510,16,0,0,497,97.45,1,510,581,88,88,1,510,760,0,973,2516
"A0A0D9RJY0","Q5SZD4",96.528,278,288,10,0,0,284,98.61,1,288,288,100,100,1,288,288,0,584,1505
"A0A0D9RJY1","Q7Z2D5",48.892,353,722,324,21,45,454,62.88,1,702,717,98,98,49,745,763,0,617,1590
"A0A0D9RJY2","O60494",95.225,3450,3623,172,1,1,3530,97.43,1,3623,3623,100,100,2,3623,3623,0,7109,18445
"A0A0D9RJY3","Q12864",94.712,788,832,44,0,0,812,97.6,1,832,832,100,100,1,832,832,0,1618,4189
"A0A0D9RJY4","Q8IVE3",98.259,1467,1493,26,0,0,1482,99.26,1,1493,1493,100,100,1,1493,1493,0,3053,7915
"A0A0D9RJY5","Q9NXE4",64.626,95,147,26,1,26,99,67.35,20,140,140,86,86,525,671,866,1.68e-52,177,448
"A0A0D9RJY6","P61952",100,73,73,0,0,0,73,100,1,73,73,100,100,1,73,73,2.33e-47,144,363
"A0A0D9RJY7","P08571",96.524,361,374,13,0,0,368,98.4,1,374,375,99,99,1,374,375,0,726,1873
"A0A0D9RJY8","Q5KSL6",95.216,1214,1275,55,2,6,1235,96.86,1,1273,1273,100,100,1,1271,1271,0,2322,6017
"A0A0D9RJY9","Q02094",88.02,360,409,49,0,0,380,92.91,1,409,428,96,96,1,409,409,0,738,1906
"A0A0D9RJZ0","Q8N4C8",61.951,889,1435,367,30,179,1025,71.43,1,1359,1359,100,100,1,1332,1332,0,1508,3905
"A0A0D9RJZ1","O95704",96.914,471,486,13,1,2,472,97.12,102,585,585,83,83,1,486,486,0,952,2461
"A0A0D9RJZ2","Q9P0J1",99.814,536,537,1,0,0,537,100,60,596,596,90,90,1,537,537,0,1125,2909
"A0A0D9RJZ3","P0CG20",89.317,510,571,61,0,0,524,91.77,1,571,571,100,100,1,571,571,0,956,2472
"A0A0D9RJZ4","O15155",98.305,116,118,2,0,0,118,100,1,118,118,100,100,1,118,118,9.72e-84,239,610
"A0A0D9RJZ5","O95758",77.143,432,560,116,8,12,480,85.71,1,556,556,100,100,1,552,552,0,837,2161
"A0A0D9RJZ6","Q9ULW0",97.59,729,747,17,1,1,738,98.8,1,746,746,100,100,1,747,747,0,1477,3825
"A0A0D9RJZ7","Q8WWL7",87.592,1186,1354,130,4,38,1236,91.29,2,1324,1324,99,99,40,1386,1395,0,2258,5852
"A0A0D9RJZ8","Q07817",99.142,231,233,2,0,0,231,99.14,1,233,233,100,100,1,233,233,1.05e-174,479,1232
"A0A0D9RJZ9","Q8IVT2",89.249,606,679,73,0,0,626,92.19,1,679,679,100,100,1,679,679,0,1182,3058
"A0A0D9RK00","Q5JQC9",95.316,814,854,40,0,0,825,96.6,1,854,854,100,100,1,854,854,0,1652,4279
"A0A0D9RK01","O75808",96.834,887,916,29,0,0,896,97.82,66,981,1001,92,92,1,916,1086,0,1727,4474
"A0A0D9RK02","O76031",99.368,629,633,4,0,0,632,99.84,1,633,633,100,100,1,633,633,0,1294,3349
"A0A0D9RK03","Q96KJ9",91.813,157,171,14,0,0,163,95.32,2,172,172,99,99,1,171,171,1.73e-111,314,804
"A0A0D9RK04","Q5HYA8",96.884,964,995,31,0,0,979,98.39,1,995,995,100,100,1,995,995,0,2019,5232
"A0A0D9RK05","Q15404",99.639,276,277,1,0,0,276,99.64,1,277,277,100,100,1,277,277,0,554,1428
"A0A0D9RK06","Q13393",97.765,1050,1074,24,0,0,1063,98.98,1,1074,1074,100,100,1,1074,1074,0,2200,5701
"A0A0D9RK07","O75781",96.623,372,385,13,0,0,374,97.14,2,386,386,99,99,3,387,387,0,743,1918
"A0A0D9RK08","P41134",98.065,152,155,2,1,1,152,98.06,1,154,154,100,100,1,155,155,2.97e-106,299,766
"A0A0D9RK09","Q9UKG1",99.718,707,709,2,0,0,707,99.72,1,709,709,100,100,1,709,709,0,1471,3808
"A0A0D9RK10","P49768",99.786,466,467,1,0,0,467,100,1,467,467,100,100,1,467,467,0,964,2493
"A0A0D9RK11","Q5VWW1",100,255,255,0,0,0,255,100,1,255,255,100,100,1,255,255,0,520,1340
"A0A0D9RK12","Q6UWY2",90.813,257,283,26,0,0,266,93.99,1,283,283,100,100,1,283,283,0,500,1287
"A0A0D9RK13","P08123",99.058,1262,1274,12,0,0,1266,99.37,1,1274,1274,100,100,93,1366,1366,0,2271,5885
"A0A0D9RK14","O75154",90.02,442,491,4,1,45,443,90.22,1,491,491,100,100,311,756,756,0,862,2227
"A0A0D9RK15","Q8TCT9",99.204,374,377,2,1,1,375,99.47,1,376,376,100,100,1,377,377,0,757,1955
"A0A0D9RK16","A1XBS5",83.502,248,297,5,2,44,251,84.51,1,261,261,100,100,1,289,289,1.79e-165,459,1180
"A0A0D9RK17","Q96BW5",97.135,339,349,10,0,0,346,99.14,1,349,349,100,100,1,349,349,0,707,1824
"A0A0D9RK18","Q9UBX0",97.321,109,112,3,0,0,111,99.11,1,112,112,100,100,74,185,185,2.91e-78,228,580
"A0A0D9RK19","Q6ZQY2",94.148,370,393,22,1,1,381,96.95,1,393,393,100,100,1,392,392,0,716,1849
"A0A0D9RK20","A6NML5",88.182,97,110,13,0,0,99,90,39,148,166,66,66,78,187,194,2.22e-64,195,496
"A0A0D9RK21","O95633",95.817,252,263,11,0,0,258,98.1,1,263,263,100,100,1,263,263,0,512,1318
"A0A0D9RK22","Q629K1",98.507,66,67,1,0,0,67,100,1,67,67,100,100,20,86,86,3.62e-41,128,322
"A0A0D9RK23","O75628",97.651,291,298,7,0,0,293,98.32,1,298,298,100,100,1,298,298,0,588,1517
"A0A0D9RK24","P49756",99.881,842,843,1,0,0,842,99.88,1,843,843,100,100,1,843,843,0,1655,4286
"A0A0D9RK25","Q9NUI1",97.603,285,292,7,0,0,287,98.29,1,292,292,100,100,1,292,292,0,580,1496
"A0A0D9RK26","Q8WVI7",94.495,103,109,6,0,0,106,97.25,1,109,109,100,100,1,109,109,1.15e-62,185,470
"A0A0D9RK27","Q9BV68",78.526,245,312,61,2,6,256,82.05,1,307,323,95,95,1,311,311,2.53e-158,444,1142
"A0A0D9RK28","Q8NES8",92.958,66,71,5,0,0,68,95.77,3,73,73,97,97,1,71,71,1.94e-37,119,297
"A0A0D9RK29","P51795",99.632,813,816,3,0,0,815,99.88,1,816,816,100,100,1,816,816,0,1680,4351
"A0A0D9RK30","Q96PB1",96.931,758,782,20,2,4,767,98.08,17,795,795,98,98,17,797,797,0,1551,4017
"A0A0D9RK31","Q8NFM7",98.655,587,595,8,0,0,592,99.5,1,595,595,100,100,145,739,739,0,1231,3185
"A0A0D9RK32","O75081",69.344,423,610,142,6,45,481,78.85,3,577,577,99,99,54,653,653,0,811,2094
"A0A0D9RK33","Q8N688",91.045,61,67,6,0,0,65,97.01,1,67,67,100,100,1,67,67,8.05e-29,97.1,240
"A0A0D9RK34","Q53EP0",98.671,1188,1204,16,0,0,1193,99.09,1,1204,1204,100,100,1,1204,1204,0,2464,6386
"A0A0D9RK35","O00746",95.187,178,187,9,0,0,181,96.79,1,187,187,100,100,1,187,187,3.44e-129,360,923
"A0A0D9RK36","O60829",89.796,88,98,10,0,0,91,92.86,1,98,98,100,100,1,98,102,1.45e-48,149,376
"A0A0D9RK37","P28290",96.585,1216,1259,43,0,0,1229,97.62,1,1259,1259,100,100,1,1259,1259,0,2491,6457
"A0A0D9RK38","Q8N688",51.22,21,41,20,0,0,31,75.61,22,62,65,63,63,20,60,67,1.53e-12,55.8,133
"A0A0D9RK39","Q07021",95.39,269,282,12,1,1,275,97.52,1,281,281,100,100,1,282,282,0,525,1351
"A0A0D9RK40","O75459",86.986,127,146,17,1,2,133,91.1,1,144,144,100,100,1,146,146,3.36e-76,223,567
"A0A0D9RK41","O43556",92.178,436,473,1,1,36,437,92.39,1,473,473,100,100,1,437,437,0,896,2316
"A0A0D9RK42","Q8TE54",98.171,644,656,12,0,0,649,98.93,1,656,656,100,100,1,656,656,0,1330,3441
"A0A0D9RK43","Q92847",98.361,360,366,6,0,0,364,99.45,1,366,366,100,100,1,366,366,0,733,1892
"A0A0D9RK44","O43246",96.22,611,635,24,0,0,625,98.43,1,635,635,100,100,1,635,635,0,1119,2894
"A0A0D9RK45","Q9NR81",99.598,495,497,2,0,0,495,99.6,62,558,558,89,89,30,526,526,0,1021,2639
"A0A0D9RK46","Q5J5C9",96.053,73,76,3,0,0,75,98.68,1,76,76,100,100,1,76,76,1.44e-47,145,365
"A0A0D9RK47","Q4VX76",93.934,573,610,36,1,1,582,95.41,1,609,609,100,100,1,610,610,0,1153,2983
"A0A0D9RK48","Q9HCN3",94.293,727,771,44,0,0,745,96.63,1,771,771,100,100,1,771,771,0,1447,3745
"A0A0D9RK49","Q86UA6",95.89,210,219,9,0,0,214,97.72,1,219,219,100,100,1,219,219,4.96e-157,433,1113
"A0A0D9RK50","Q9ULJ8",98.37,905,920,14,1,1,910,98.91,1,920,1321,83,70,1,919,1098,0,1805,4675
"A0A0D9RK51","Q49MI3",97.487,543,557,12,2,2,546,98.03,1,557,567,98,98,1,555,558,0,1117,2889
"A0A0D9RK52","Q6ZNQ3",95.677,332,347,15,0,0,339,97.69,1,347,347,100,100,1,347,347,0,612,1577
"A0A0D9RK53","Q8N690",92.857,78,84,6,0,0,80,95.24,1,84,84,100,100,1,84,84,1.61e-47,145,366
"A0A0D9RK54","Q9HBF4",99.356,772,777,5,0,0,774,99.61,1,777,777,100,100,1,777,777,0,1618,4190
"A0A0D9RK55","Q13084",95.703,245,256,11,0,0,249,97.27,1,256,256,100,100,1,256,256,7.65e-175,481,1238
"A0A0D9RK56","Q96PH6",88.618,109,123,14,0,0,119,96.75,1,123,123,100,100,1,123,123,1.72e-72,211,538
"A0A0D9RK57","P50591",96.085,270,281,11,0,0,273,97.15,1,281,281,100,100,1,281,281,0,567,1462
"A0A0D9RK58","Q99567",96.896,718,741,23,0,0,729,98.38,1,741,741,100,100,1,741,741,0,1483,3838
"A0A0D9RK59","Q8WW01",98.788,163,165,2,0,0,164,99.39,1,165,183,90,90,1,165,171,7.73e-121,338,866
"A0A0D9RK60","Q30KQ4",95.098,97,102,5,0,0,99,97.06,1,102,102,100,100,1,102,102,1.74e-70,204,520
"A0A0D9RK61","A6NGK3",81.034,94,116,18,2,4,101,87.07,1,113,113,100,100,1,115,116,2.39e-57,172,437
"A0A0D9RK62","Q6PIU2",99.02,404,408,4,0,0,407,99.75,1,408,408,100,100,1,408,408,0,840,2171
"A0A0D9RK63","Q9HD15",97.447,229,235,5,1,1,233,99.15,1,234,235,99,99,1,235,236,1.81e-168,463,1191
"A0A0D9RK64","Q9H246",100,121,121,0,0,0,121,100,1,121,121,100,100,1,121,121,6.79e-88,250,638
