Proteome_ID	Tax_ID	Species_Name
UP000266954	2365051	Streptococcus phage CHPC930
UP000268570	2365057	Streptococcus phage CHPC954
UP000277032	2419505	Kocuria sp. HSID16901
UP000273846	2419526	Streptococcus phage LF4
UP000271664	2419582	Lactobacillus phage LR2
UP000270301	2419609	Arthrobacter phage Hestia
UP000280207	2419612	Mycobacterium phage LeMond
UP000275028	2419618	Bacillus phage vB_BboS-125
UP000281964	2419620	Bacillus phage vB_BpsM-61
UP000281194	2419623	Exiguobacterium phage vB_EalM-132
UP000271559	2419624	Exiguobacterium phage vB_EalM-137
UP000275851	2419627	Acinetobacter phage vB_AbaM_IME512
UP000278024	2419631	Streptococcus phage SW1151
UP000272984	2419639	Streptococcus phage SW19
UP000274658	2419641	(new) Streptococcus phage SW20
UP000276826	2419648	(new) Streptococcus phage SW28
UP000269389	2419655	Streptococcus phage SW6
UP000278488	2419682	Klebsiella phage Pylas
UP000289360	2419756	Salmonella phage Segz_1
UP000275069	2419771	Gryllotalpicola protaetiae
UP000278886	2419774	Protaetiibacter intestinalis
UP000282076	2419778	Cohnella endophytica
UP000318864	2419781	Salinadaptatus halalkaliphilus
UP000276603	2419782	Ulvibacterium marinum
UP000289186	2419804	Salvia divinorum RNA virus 1
UP000271256	2419843	Desulfofundulus salinum
UP000268902	2419945	Arthrobacter phage Adaia
UP000274668	2419946	Arthrobacter phage Andrew
UP000274513	2419950	Arthrobacter phage Constance
UP000268506	2419952	Arthrobacter phage Corgi
UP000266996	2419955	(new) Arthrobacter phage DrManhattan
UP000277525	2419964	Arthrobacter phage Noely
UP000279418	2419965	Arthrobacter phage Peas
UP000281209	2419966	(new) Arthrobacter phage Polka
UP000276928	2419969	Arthrobacter phage Sputnik
UP000267815	2419972	(new) Microbacterium phage Bernstein
UP000279098	2419973	Microbacterium phage Brahms
UP000278789	2419978	Mycobacterium phage Fowlmouth
UP000594342	2420051	Yasminevirus sp. GU-2018
UP000298637	2420054	Chrysochromulina parva virophage Curly
UP000298698	2420055	Chrysochromulina parva virophage Moe
UP000271469	2420509	Gordonia insulae
UP000274168	2420513	Sodalis-like symbiont of Bactericera trigonica
UP000308730	2447956	Antrodiella citrinella
UP000270219	2448030	Oceanobacillus piezotolerans
UP000324104	2448032	Natrialba swarupiae
UP000327157	2448454	Pyrus ussuriensis x Pyrus communis
UP000612333	2448779	Chitinophagales bacterium
UP000676365	2448906	Trifolium pratense virus A
UP000281968	2448910	Escherichia phage OLB145
UP000607505	2478479	Deinococcales bacterium
UP000270797	2478537	Spiroplasma endosymbiont of Megaselia nigra
UP000518911	2478892	Atlantisia rogersi (Inaccessible Island rail)
UP000483393	2478959	Streptomyces sp. sk2.1
UP000289437	2479048	Granulicella sibirica
UP000289534	2479372	Ying Kou virus
UP000290675	2480172	Cragig virus 1
UP000290054	2480177	Halhan virus 2
UP000289550	2480179	Mizyes virus 1
UP000290834	2480191	Ecklonia radiata-associated virus 1
UP000290892	2480193	Ecklonia radiata-associated virus 3
UP000567179	2480587	Psilocybe cf. subviscida
UP000460272	2480626	Trebonia kvetii
UP000290567	2480627	Enterococcus florum
UP000293649	2480798	Alteromonas sp. KUL49
UP000466029	2480820	Kiloniellaceae bacterium
UP000276016	2483111	Halomonas sp. YLB-10
UP000275012	2483112	Lysobacter pythonis
UP000269289	2483352	Cellulomonas triticagri
UP000274840	2483409	Nothophytophthora sp. Chile5
UP000327471	2483607	Clostridium phage CPD4
UP000271896	2483609	Bacillus phage AP631
UP000279248	2483611	Pseudomonas phage Dobby
UP000292006	2483623	Mycobacterium phage CRB2
UP000325457	2483661	Rothia phage Spartoi
UP000289674	2483662	Meiothermus phage MMP17
UP000275942	2483663	(new) Corynebacterium phage PeteyPab
UP000277243	2483664	(new) Gordonia phage Affeca
UP000276253	2483712	(new) Staphylococcus phage JBug18
UP000274323	2483718	Corynebacterium phage Cruella
UP000278746	2483800	Alteribacter keqinensis
UP000270468	2483811	Filibacter tadaridae
UP000280861	2483813	Arthrobacter ulcerisalmonis
UP000280243	2484207	Microbacterium phage Johann
UP000273868	2484210	Mycobacterium phage IrishSherpFalk
UP000273033	2484213	Mycobacterium phage Nebkiss
UP000269132	2484216	Mycobacterium phage Whouxphf
UP000270032	2484217	Arthrobacter phage Anjali
UP000277685	2484222	Marinobacter phage AS1
UP000275171	2484226	Streptococcus phage 33888
UP000289528	2484244	(new) Vibrio phage ValLY_3
UP000290479	2484246	Vibrio phage ValSw4_1
UP000289401	2484247	Vibrio phage VpaJT_1
UP000290431	2484248	Vibrio phage VspDsh_1
UP000290327	2484249	Vibrio phage VspSw_1
UP000278479	2484250	Marinobacter sp. R17
UP000308762	2484637	Synechococcus phage S-B05
UP000320444	2484638	Synechococcus phage S-B43
UP000297855	2484979	Leptospira fluminis
UP000280899	2485118	(new) Enterobacter sp. BIGb0383
UP000275308	2485143	Micromonospora sp. Llam0
UP000276963	2485151	Streptomyces sp. TLI_185
UP000294663	2485166	Neorhizobium sp. S3-V5DH
UP000276333	2485186	Cellulomonas sp. PhB143
UP000273256	2485188	Cellulomonas sp. PhB150
UP000269803	2485200	Frondihabitans sp. PhB188
UP000549157	2485327	Zosterops hypoxanthus
UP000681230	2485924	Penicillium citrinum ourmia-like virus 1
UP000279859	2486026	Cryobacterium tepidiphilum
UP000290520	2486188	Termite gut associated microvirus 1
UP000289815	2486189	Termite gut associated microvirus 2
UP000285908	2486419	Mesobaculum littorinae
UP000277934	2486468	Muribaculaceae bacterium Isolate-080 (Janvier)
UP000266993	2486471	Muribaculaceae bacterium Isolate-104 (HZI)
UP000273368	2486475	Muribaculaceae bacterium Isolate-114 (HZI)
UP000282985	2487017	Ancylomarina longa
UP000268059	2487118	Intestinibaculum porci
UP000269198	2487137	Nocardiopsaceae bacterium YIM 96095
UP000268556	2487347	(new) Pseudomonas sp. SSM44
UP000277644	2487416	Streptomyces sp. WAC06614
UP000267424	2487931	Pseudorhodobacter sp. E13
UP000291120	2488571	(new) Lactococcus phage phiQ1
UP000278351	2488634	Chitinophaga lutea
UP000279721	2488654	Escherichia phage Skarpretter
UP000275719	2488728	Flavobacterium tangerinum
UP000282542	2488780	Arthrobacter phage Liebe
UP000270634	2488781	(new) Gordonia phage Adora
UP000276176	2488782	Gordonia phage Eyes
UP000281079	2488787	Mycobacterium phage Marley1013
UP000280272	2488788	(new) Mycobacterium phage Rhynn
UP000306409	2488810	Ruminiclostridium herbifermentans
UP000270867	2488949	Klebsiella phage kpssk3
UP000274274	2488968	Mycobacterium phage Froghopper
UP000281392	2488981	Streptomyces phage Olicious
UP000271937	2488993	Flavobacterium macacae
UP000290992	2489216	Muribaculaceae bacterium Isolate-004 (NCI)
UP000472266	2489341	Strigops habroptila (Kakapo)
UP000281907	2489624	Pectobacterium phage Clickz_B7
UP000275035	2489627	Pectobacterium phage Khlen
UP000414356	2489637	Klebsiella phage 1 TK-2018
UP000318944	2490450	Staphylococcus phage Stab22
UP000318339	2490451	Staphylococcus phage Stab23
UP000278983	2490854	Prevotella koreensis
UP000268844	2490941	Devosia equisanguinis
UP000273303	2490946	Actinobaculum sp. 352
UP000297067	2491018	Air potato virus 1
UP000281351	2491049	Leucobacter sp. OH1287
UP000270315	2491058	Erysipelotrichaceae bacterium OH741_COT-311
UP000297010	2491316	Staphylococcus phage phiSP119-1
UP000297127	2491317	Staphylococcus phage phiSP119-2
UP000297056	2491319	Staphylococcus phage phiSP15-1
UP000296987	2491321	Staphylococcus phage phiSP44-1
UP000306240	2491344	bacterium NHP-B
UP000287912	2492437	Klebsiella phage Henu1
UP000594680	2492468	Streptococcus phage CHPC1282
UP000271374	2492960	Bacillus yapensis
UP000001156	2492962	Escherichia phage T1 (Bacteriophage T1)
UP000269265	2493092	Aquabacterium soli
UP000252530	2493120	Bifidobacterium aemilianum
UP000277970	2493121	Sulfolobales Beppu rod-shaped virus 1
UP000277256	2493553	Glycomyces terrestris
UP000289396	2493665	Ammoniphilus sp. CFH 90114
UP000267268	2494373	Flammeovirga pectinis
UP000285517	2494375	Aequorivita sp. H23M31
UP000614216	2494733	Fulvivirga marina
UP000290721	2494741	Apis mellifera associated microvirus 14
UP000290105	2494751	Apis mellifera associated microvirus 23
UP000290761	2494752	Apis mellifera associated microvirus 24
UP000289442	2494754	Apis mellifera associated microvirus 26
UP000290443	2494755	Apis mellifera associated microvirus 27
UP000290544	2494757	(new) Apis mellifera associated microvirus 29
UP000289571	2494758	Apis mellifera associated microvirus 3
UP000289559	2494761	Apis mellifera associated microvirus 32
UP000289720	2494762	Apis mellifera associated microvirus 33
UP000290151	2494764	Apis mellifera associated microvirus 35
UP000289677	2494765	Apis mellifera associated microvirus 36
UP000289124	2494767	Apis mellifera associated microvirus 38
UP000290016	2494768	Apis mellifera associated microvirus 39
UP000290132	2494769	(new) Apis mellifera associated microvirus 4
UP000290704	2494771	Apis mellifera associated microvirus 41
UP000289592	2494774	Apis mellifera associated microvirus 44
UP000289803	2494776	Apis mellifera associated microvirus 46
UP000290804	2494777	Apis mellifera associated microvirus 47
UP000289215	2494778	Apis mellifera associated microvirus 48
UP000290644	2494780	Apis mellifera associated microvirus 5
UP000290230	2494781	Apis mellifera associated microvirus 50
UP000289640	2494782	Apis mellifera associated microvirus 51
UP000290899	2494784	Apis mellifera associated microvirus 53
UP000290555	2494787	Apis mellifera associated microvirus 56
UP000289241	2494788	Apis mellifera associated microvirus 57
UP000290161	2494790	Apis mellifera associated microvirus 59
UP000290487	2494792	Apis mellifera associated microvirus 60
UP000289505	2494793	Apis mellifera associated microvirus 61
UP000290901	2494794	Apis mellifera associated microvirus 7
UP000317544	2495405	Buchnera aphidicola (Nipponaphis monzeni)
UP000295641	2495553	(new) Staphylococcus phage SP120
UP000272528	2495582	Paenibacillus albus
UP000276058	2495593	Variovorax sp. MHTC-1
UP000494220	2495594	Geobacter sp. SVR
UP000501998	2495751	Cuiaba virus
UP000288291	2495899	Lactobacillus xujianguonis
UP000272464	2496267	Paenibacillus zeisoli
UP000247217	2496546	Escherichia phage vB_EcoS_IME347
UP000367750	2496557	Paenibacillus spiritus
UP000276128	2496558	Paenibacillus whitsoniae
UP000681901	2496633	Human associated porprismacovirus 3
UP000681260	2496634	Porcine associated porprismacovirus
UP000277007	2496639	Azospirillum griseum
UP000292335	2496640	Roseococcus sp. SYP-B2431
UP000279600	2496866	Nonlabens ponticola
UP000280344	2496867	Flaviflexus ciconiae
UP000451738	2497630	Nitriliruptorales bacterium
UP000664289	2497639	Thermoflexales bacterium
UP000288599	2497686	Candidimonas sp. SYP-B2681
UP000288813	2497863	Janthinobacterium sp. 17J80-10
UP000295198	2497878	Nocardioides guangzhouensis
UP000262142	2497989	Candidatus Ornithobacterium hominis
UP000288012	2498109	Legionella septentrionalis
UP000292235	2498135	Streptomonospora litoralis
UP000321574	2498845	Cerasibacillus terrae
UP000321571	2498846	Aeromicrobium terrae
UP000287918	2499009	Arthrobacter phage Maja
UP000287372	2499072	Streptomyces phage Hiyaa
UP000288641	2499073	(new) Pantoea phage vB_PagS_AAS23
UP000286919	2499074	Pantoea phage vB_PagS_MED16
UP000501003	2499157	Aquiluna borgnonia
UP000287452	2499223	Macaca mulatta feces associated virus 1
UP000287638	2499226	(new) Macaca mulatta feces associated virus 4
UP000287925	2499227	Macaca mulatta feces associated virus 5
UP000287404	2499229	Macaca mulatta feces associated virus 7
UP000287831	2499231	Macaca mulatta feces associated virus 9
UP000287412	2499233	Macaque stool associated virus 11
UP000288024	2499688	Niallia taxi
UP000288587	2499851	Inhella crocodyli
UP000289163	2499902	Pseudomonas phage Henu5
UP000286955	2500138	Thermobifida phage P318
UP000287755	2500150	Vibrio phage LP.1
UP000290134	2500166	Klebsiella phage YX3973
UP000288255	2500169	Salmonella phage Munch
UP000288048	2500177	Streptomyces sp. Z26
UP000287896	2500559	Bacillus phage pW2
UP000288674	2500560	Bacillus phage pW4
UP000288571	2500567	Paracoccus phage vB_PbeS_Pben1
UP000287655	2500571	Gordonia phage Kiko
UP000287862	2500762	Shigella phage vB_SdyM_006
UP000428840	2500766	Vibrio phage vB_VmeM-Yong XC31
UP000287712	2500787	Microbacterium phage Schubert
UP000290402	2500789	Gordonia phage Mutzi
UP000290185	2500791	Mycobacterium phage Beatrix
UP000290887	2500794	(new) Mycobacterium phage RedRaider77
UP000289599	2500795	Streptomyces phage Austintatious
UP000290903	2500796	Streptomyces phage Gibson
UP000290981	2500797	Streptomyces phage WheeHeim
UP000289302	2500807	(new) Mycobacterium phage Shaobing
UP000289624	2500808	Bacillus phage DK1
UP000887860	2501274	Beauveria bassiana chrysovirus 1
UP000288967	2501295	Dyella sp. M7H15-1
UP000290427	2501745	Aeromonas phage ZPAH7B
UP000294673	2502409	Escherichia phage vB_EcoM_Goslar
UP000289975	2502425	(new) Mycobacterium phage Ochi17
UP000289710	2502430	Mycobacterium phage Fushigi
UP000290746	2502431	Gordonia phage Vasanti
UP000290812	2502448	Mycobacterium phage Pollywog
UP000287866	2502783	Phycicoccus flavus
UP000319756	2502791	Salicibibacter halophilus
UP000292886	2506420	Periweissella cryptocerci
UP000290283	2506422	Flavobacterium amnicola
UP000290538	2506428	Campylobacter phage CP20
UP000289269	2506947	Candidatus Chaera renei
UP000289257	2506948	Candidatus Microsaccharimonas sossegonensis
UP000287601	2507160	Aminipila luticellarii
UP000230617	2507411	Aeromonas phage CF7
UP000290889	2507538	Muriicola soli
UP000448943	2507566	Chengkuizengella marina
UP000290575	2507576	Halorubrum pleomorphic virus 10
UP000289512	2507835	Acinetobacter phage AbTJ
UP000290536	2507854	(new) Gordonia phage Rickmore
UP000290362	2507863	Gordonia phage NosilaM
UP000290079	2507864	Microbacterium phage Alleb
UP000306344	2508189	Escherichia phage vB_EcoS_G29-2
UP000307633	2508191	(new) Escherichia phage vB_EcoS_HdSG1
UP000300764	2508194	Escherichia phage vB_EcoM_KWBSE43-6
UP000309350	2508195	(new) Escherichia phage vB_EcoM_Schickermooser
UP000302983	2508200	(new) Escherichia phage vB_EcoM_WFL6982
UP000464948	2508207	Vibrio phage KIT04
UP000290545	2508721	Filimonas effusa
UP000321612	2508867	Prevotella brunnea
UP000321702	2508879	Colwellia sp. C1TZA3
UP000310506	2508885	Vagococcus silagei
UP000319499	2509004	Apibacter muscae
UP000500842	2509395	Botrylloides leachii nidovirus
UP000291758	2509459	Xylanimonas allomyrinae
UP000661533	2509558	(new) Rhizobium phage RHph_TM3_3_9
UP000643524	2509564	Rhizobium phage RHph_TM1_7A
UP000649137	2509572	Rhizobium phage RHph_TM61
UP000606879	2509575	Rhizobium phage RHph_TM3_3_14B
UP000638912	2509584	Rhizobium phage RHph_N28_2
UP000624328	2509585	Rhizobium phage RHph_N2
UP000658495	2509590	Rhizobium phage RHph_Y2_17_1
UP000624097	2509592	(new) Rhizobium phage RHph_I34
UP000639925	2509593	Rhizobium phage RHph_I72
UP000316798	2509614	Rhodoferax sediminis
UP000682645	2509616	Homarus gammarus nudivirus
UP000290365	2509675	Ktedonosporobacter rubrisoli
UP000471147	2509718	Sphingorhabdus profundilacus
UP000654728	2509726	Rhizobium phage RHph_I1_18
UP000626490	2509728	Rhizobium phage RHph_I1_6
UP000659877	2509731	Rhizobium phage RHph_I3_11
UP000632232	2509732	Rhizobium phage RHph_I3_18
UP000639704	2509734	Rhizobium phage RHph_I38
UP000628067	2509738	(new) Rhizobium phage RHph_I65
UP000647357	2509739	Rhizobium phage RHph_I9
UP000633244	2509740	Rhizobium phage RHph_N1_10
UP000633961	2509747	Rhizobium phage RHph_N3_2
UP000620072	2509748	Rhizobium phage RHph_N3_8
UP000642258	2509749	Rhizobium phage RHph_N37
UP000617684	2509750	Rhizobium phage RHph_N38
UP000627420	2509751	Rhizobium phage RHph_N39
UP000640747	2509755	Rhizobium phage RHph_TM16
UP000627498	2509758	Rhizobium phage RHph_TM26
UP000631800	2509759	Rhizobium phage RHph_TM27A
UP000641292	2509762	Rhizobium phage RHph_TM3_3_3
UP000629603	2509764	Rhizobium phage RHph_TM30
UP000616254	2509773	(new) Rhizobium phage RHph_Y2_4
UP000639838	2509774	Rhizobium phage RHph_Y21
UP000612393	2509775	Rhizobium phage RHph_Y3_1
UP000618148	2509779	Rhizobium phage RHph_Y3_56_1
UP000633013	2509784	Rhizobium phage RHph_Y5A
UP000605518	2509787	Rhizobium phage RHph_Y68
UP000289214	2510149	Staphylococcus phage vB_SauS_fPfSau02
UP000291176	2510323	Yimella sp. RIT 621
UP000295315	2510453	(new) Klebsiella phage ST11-OXA48phi15.1
UP000299179	2510455	Klebsiella phage ST15-OXA48phi14.1
UP000294635	2510459	Klebsiella phage ST899-OXA48phi17.2
UP000294608	2510465	Klebsiella phage ST13-OXA48phi12.2
UP000294953	2510466	Klebsiella phage ST13-OXA48phi12.3
UP000326313	2510473	Klebsiella phage vB_KpnM_GF
UP000310009	2510475	Klebsiella phage ST101-KPC2phi6.3
UP000302019	2510480	Klebsiella phage ST147-VIM1phi7.1
UP000295077	2510483	Klebsiella phage ST16-OXA48phi5.4
UP000295108	2510484	Klebsiella phage ST405-OXA48phi1.2
UP000295527	2510488	Klebsiella phage ST846-OXA48phi9.1
UP000295082	2510489	Klebsiella phage ST846-OXA48phi9.2
UP000291908	2510492	(new) Acinetobacter phage vB_AbaS_D0
UP000289206	2510495	Arthrobacter phage Sonali
UP000289270	2510501	Gordonia phage Bradissa
UP000289584	2510503	Gordonia phage EMsquaredA
UP000290693	2510522	Arthrobacter phage Elesar
UP000289278	2510568	Streptomyces phage Vash
UP000290796	2510569	Streptomyces phage Euratis
UP000290260	2510571	(new) Streptomyces phage Lilbooboo
UP000289178	2510572	Streptomyces phage Sebastisaurus
UP000290045	2510585	Mycobacterium phage Nibb
UP000289364	2510587	(new) Streptomyces phage BartholomewSD
UP000293145	2510647	Salipiger sp. IMCC34102
UP000305776	2510940	Lactobacillus phage 3-SAC12
UP000309991	2510943	Lactobacillus phage 3-521
UP000503365	2510980	Codonopsis vein clearing virus
UP000297737	2511025	Polymorphobacter arshaanensis
UP000325996	2511069	Synechococcus sp. RSCCF101
UP000328092	2511166	Bradyrhizobium ivorense
UP000291562	2511995	Pseudolysobacter antarcticus
UP000294645	2512118	Microbacterium sp. BK668
UP000295383	2512149	Rhizobium sp. BK376
UP000292555	2512155	Streptomyces sp. BK239
UP000295305	2512213	Rhodococcus sp. SMB37
UP000295820	2512214	Kribbella sp. VKM Ac-2500
UP000295388	2512215	Kribbella sp. VKM Ac-2527
UP000295573	2512217	Kribbella antiqua
UP000319160	2512241	Xylaria flabelliformis
